Airline,Journey_month,Journey_year,Source,Destination,Route,Dep_Time,Arrival_Time,Duration_Hours,Duration_Minutes,Duration_In_Minutes,Total_Stops,Price_rupee,Log_price,Class,Additional_Info
Air Asia,3,2019,Kolkata,Banglore,CCU → BLR,22:50,01:20,2.0,30.0,150.0,0.0,4082,8.31434234336979,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9.0,20.0,560.0,2.0,13029,9.474932921202932,Business,In-flight meal not included
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6.0,5.0,365.0,1.0,7064,8.862766742283796,Economy,In-flight meal not included
Air India,3,2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,08:50,24.0,35.0,1475.0,1.0,4943,8.505727713306959,Economy,No info
Jet Airways,5,2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3.0,0.0,180.0,0.0,7229,8.885855993000296,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11.0,15.0,675.0,1.0,8450,9.041921720351219,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25,8.0,25.0,505.0,2.0,15318,9.636783886469539,Business,In-flight meal not included
IndiGo,5,2019,Kolkata,Banglore,CCU → BLR,21:25,00:05,2.0,40.0,160.0,0.0,4804,8.477204183199873,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20,20.0,20.0,1220.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
IndiGo,4,2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1.0,30.0,90.0,0.0,3175,8.063062911326792,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15,30.0,20.0,1820.0,2.0,12646,9.445096238618559,Business,No info
Air India,4,2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,12:00,15.0,30.0,930.0,1.0,7893,8.973731569708402,Economy,No info
Air India,5,2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2.0,45.0,165.0,0.0,7171,8.877800393882575,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7.0,0.0,420.0,1.0,13727,9.52711997525166,Business,No info
Air India,6,2019,Delhi,Cochin,DEL → COK,18:05,21:10,3.0,5.0,185.0,0.0,5201,8.556606193773073,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7.0,35.0,455.0,1.0,9001,9.105090961257085,Economy,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2.0,50.0,170.0,0.0,3943,8.279697133877628,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13.0,55.0,835.0,1.0,10546,9.263501920090414,Economy,In-flight meal not included
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00,23.0,45.0,1425.0,1.0,15554,9.652073119254888,Business,No info
Air India,4,2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2.0,45.0,165.0,0.0,5228,8.561784074744113,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10.0,15.0,615.0,1.0,9404,9.14889040965996,Economy,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,09:10,19:15,10.0,5.0,605.0,1.0,8601,9.059633754551479,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:30,12.0,45.0,765.0,1.0,8888,9.092457331319466,Economy,No info
Vistara,3,2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2.0,35.0,155.0,0.0,5088,8.534640105019959,Economy,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2.0,50.0,170.0,0.0,3943,8.279697133877628,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,21:50,12:35,14.0,45.0,885.0,1.0,12373,9.423271958213975,Business,In-flight meal not included
Multiple carriers,4,2019,Delhi,Cochin,DEL → BOM → COK,06:00,13:20,7.0,20.0,440.0,1.0,8323,9.026778045746095,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35,23.0,10.0,1390.0,2.0,15339,9.638153883748108,Business,No info
Vistara,5,2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.0,20.0,140.0,0.0,11982,9.39116080264387,Economy,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5.0,30.0,330.0,1.0,8844,9.087494541977337,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35,13.0,45.0,825.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
IndiGo,6,2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2.0,20.0,140.0,0.0,3597,8.187855443695623,Economy,No info
Jet Airways,3,2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.0,30.0,90.0,0.0,5678,8.644354337032917,Economy,No info
IndiGo,5,2019,Chennai,Kolkata,MAA → CCU,22:05,00:25,2.0,20.0,140.0,0.0,5277,8.571113033405668,Economy,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2.0,55.0,175.0,0.0,4823,8.481151420068972,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → HYD → MAA → COK,08:35,21:20,12.0,45.0,765.0,2.0,8049,8.993303139093733,Economy,No info
SpiceJet,5,2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.0,20.0,140.0,0.0,3543,8.172729104865471,Economy,No check-in baggage included
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00,24.0,45.0,1485.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Air India,6,2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15,38.0,0.0,2280.0,3.0,10703,9.278279354984376,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4.0,55.0,295.0,1.0,6496,8.778941881841513,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11.0,45.0,705.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
Jet Airways,3,2019,Delhi,Cochin,DEL → BOM → COK,07:05,18:50,11.0,45.0,705.0,1.0,12032,9.39532504618962,Business,No info
Vistara,4,2019,Delhi,Cochin,DEL → COK,06:00,09:10,3.0,10.0,190.0,0.0,6741,8.815963560853438,Economy,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2.0,50.0,170.0,0.0,3943,8.279697133877628,Economy,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.0,35.0,155.0,0.0,3841,8.253488028345904,Economy,No check-in baggage included
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:35,6.0,35.0,395.0,1.0,15288,9.634823485920109,Business,No info
Air India,3,2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1.0,20.0,80.0,0.0,2050,7.6255950721324535,Economy,No info
Vistara,3,2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2.0,15.0,135.0,0.0,4842,8.485083137498004,Economy,No info
Jet Airways,3,2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50,23.0,40.0,1420.0,2.0,6643,8.80131894766524,Economy,In-flight meal not included
IndiGo,3,2019,Delhi,Cochin,DEL → BLR → COK,05:05,10:05,5.0,0.0,300.0,1.0,9581,9.167537249650874,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → BLR,21:25,00:05,2.0,40.0,160.0,0.0,4804,8.477204183199873,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40,23.0,40.0,1420.0,1.0,7832,8.965973184210347,Economy,In-flight meal not included
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:15,12.0,10.0,730.0,1.0,11667,9.364519622823858,Economy,In-flight meal not included
IndiGo,6,2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7.0,35.0,455.0,1.0,6442,8.770594329891145,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25,29.0,20.0,1760.0,2.0,15129,9.624368710744834,Business,No info
Jet Airways,4,2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2.0,55.0,175.0,0.0,4544,8.421562960400987,Economy,In-flight meal not included
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20,13.0,20.0,800.0,1.0,9663,9.176059437999308,Economy,In-flight meal not included
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25,12.0,25.0,745.0,1.0,14714,9.59655470049221,Business,No info
Air India,5,2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1.0,20.0,80.0,0.0,3100,8.039157390473237,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45,28.0,15.0,1695.0,1.0,9663,9.176059437999308,Economy,In-flight meal not included
IndiGo,3,2019,Delhi,Cochin,DEL → HYD → COK,06:40,12:00,5.0,20.0,320.0,1.0,5761,8.658866349732383,Economy,No info
Air India,5,2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1.0,20.0,80.0,0.0,3100,8.039157390473237,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7.0,5.0,425.0,1.0,13626,9.519735011333614,Business,No info
Jet Airways,3,2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1.0,30.0,90.0,0.0,5678,8.644354337032917,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15,23.0,20.0,1400.0,1.0,8529,9.05122740031911,Economy,In-flight meal not included
Air India,5,2019,Delhi,Cochin,DEL → COK,05:10,08:00,2.0,50.0,170.0,0.0,5201,8.556606193773073,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11.0,30.0,690.0,1.0,14151,9.557540571952371,Business,No info
Air Asia,5,2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2.0,45.0,165.0,0.0,4483,8.40804774415544,Economy,No info
IndiGo,4,2019,Kolkata,Banglore,CCU → BLR,22:15,00:50,2.0,35.0,155.0,0.0,4174,8.336630087637147,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7.0,5.0,425.0,2.0,15544,9.651429991057276,Business,In-flight meal not included
IndiGo,5,2019,Delhi,Cochin,DEL → COK,21:05,00:20,3.0,15.0,195.0,0.0,5601,8.630700432209832,Economy,No info
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2.0,45.0,165.0,0.0,3419,8.137103389639302,Economy,No info
Air Asia,4,2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14.0,30.0,870.0,1.0,6451,8.771990436532242,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45,28.0,20.0,1700.0,2.0,12592,9.440816970657185,Business,No info
Air India,6,2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2.0,50.0,170.0,0.0,6961,8.848078421168667,Economy,No info
SpiceJet,6,2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2.0,30.0,150.0,0.0,4174,8.336630087637147,Economy,No info
Jet Airways,3,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9.0,50.0,590.0,1.0,8824,9.085230560933338,Economy,In-flight meal not included
SpiceJet,5,2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6.0,20.0,380.0,1.0,7947,8.98054977794018,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7.0,0.0,420.0,1.0,13587,9.516868732224324,Business,No info
SpiceJet,6,2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.0,35.0,155.0,0.0,3841,8.253488028345904,Economy,No check-in baggage included
IndiGo,6,2019,Kolkata,Banglore,CCU → BLR,21:25,00:05,2.0,40.0,160.0,0.0,4804,8.477204183199873,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40,8.0,40.0,520.0,1.0,8586,9.057888248784506,Economy,In-flight meal not included
IndiGo,3,2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2.0,40.0,160.0,0.0,4778,8.471777327885755,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30,10.0,25.0,625.0,2.0,18275,9.81328928461798,Business,No info
IndiGo,6,2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2.0,25.0,145.0,0.0,3540,8.17188200612782,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:30,13.0,55.0,835.0,1.0,6442,8.770594329891145,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2.0,35.0,155.0,0.0,4145,8.329658067569396,Economy,No info
IndiGo,6,2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2.0,30.0,150.0,0.0,5644,8.638348312972704,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2.0,30.0,150.0,0.0,5224,8.561018670956267,Economy,No info
Jet Airways,3,2019,Delhi,Cochin,DEL → BOM → COK,17:30,18:50,25.0,20.0,1520.0,1.0,5963,8.693328989123106,Economy,In-flight meal not included
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13.0,0.0,780.0,1.0,11264,9.329367078397823,Economy,No info
GoAir,3,2019,Delhi,Cochin,DEL → BOM → COK,14:10,19:20,5.0,10.0,310.0,1.0,10188,9.228965836099349,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20,13.0,20.0,800.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
IndiGo,3,2019,Banglore,New Delhi,BLR → IDR → DEL,13:40,18:35,4.0,55.0,295.0,1.0,7166,8.8771028978649,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,09:30,10.0,35.0,635.0,1.0,13817,9.53365499705667,Business,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,18:15,12:35,18.0,20.0,1100.0,1.0,12373,9.423271958213975,Business,In-flight meal not included
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:00,16.0,5.0,965.0,1.0,25735,10.155607212086855,Business,1 Long layover
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,19:10,7.0,30.0,450.0,1.0,14815,9.603395460007665,Business,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35,25.0,5.0,1505.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11.0,0.0,660.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Air India,6,2019,Delhi,Cochin,DEL → BLR → COK,17:40,08:15,14.0,35.0,875.0,1.0,7468,8.918382504661613,Economy,No info
Jet Airways,5,2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1.0,25.0,85.0,0.0,8040,8.992184362173012,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00,19.0,55.0,1195.0,2.0,12819,9.458683724312134,Business,No info
IndiGo,3,2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,2.0,25.0,145.0,0.0,7295,8.894944460956886,Economy,No info
Jet Airways,5,2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2.0,55.0,175.0,0.0,7229,8.885855993000296,Economy,No info
Air Asia,6,2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5.0,40.0,340.0,1.0,6853,8.832441791585824,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20,12.0,10.0,730.0,1.0,9663,9.176059437999308,Economy,In-flight meal not included
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11.0,45.0,705.0,1.0,7064,8.862766742283796,Economy,In-flight meal not included
Air India,6,2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10.0,15.0,615.0,1.0,8372,9.03264808356589,Economy,No info
SpiceJet,6,2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1.0,30.0,90.0,0.0,1965,7.583247524303362,Economy,No check-in baggage included
Vistara,3,2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,18:45,11.0,35.0,695.0,1.0,16932,9.736960601640813,Business,No info
SpiceJet,6,2019,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.0,20.0,140.0,0.0,3841,8.253488028345904,Economy,No check-in baggage included
Jet Airways,6,2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7.0,20.0,440.0,2.0,15812,9.668524424416576,Business,In-flight meal not included
Air India,3,2019,Banglore,New Delhi,BLR → COK → DEL,06:55,13:20,6.0,25.0,385.0,1.0,10924,9.298717482593595,Economy,No info
Air India,5,2019,Delhi,Cochin,DEL → COK,14:10,17:10,3.0,0.0,180.0,0.0,6934,8.844192126244968,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11.0,0.0,660.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Jet Airways,3,2019,Delhi,Cochin,DEL → BOM → COK,13:55,04:25,14.0,30.0,870.0,1.0,13843,9.535534968687735,Business,In-flight meal not included
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:00,12.0,20.0,740.0,1.0,9315,9.13938128303569,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:15,13.0,15.0,795.0,1.0,8266,9.019905995071678,Economy,No info
Jet Airways,3,2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:10,11.0,0.0,660.0,1.0,14231,9.56317796268366,Business,No info
GoAir,4,2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2.0,45.0,165.0,0.0,5048,8.52674740422105,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00,25.0,30.0,1530.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12.0,0.0,720.0,1.0,12537,9.436439551116026,Business,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25,15.0,25.0,925.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Jet Airways,4,2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1.0,25.0,85.0,0.0,8040,8.992184362173012,Economy,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → IXB → BLR,11:15,18:30,7.0,15.0,435.0,1.0,9736,9.183585634667363,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2.0,35.0,155.0,0.0,4804,8.477204183199873,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:30,16.0,35.0,995.0,1.0,13817,9.53365499705667,Business,No info
GoAir,5,2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2.0,55.0,175.0,0.0,5048,8.52674740422105,Economy,No info
Jet Airways,4,2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.0,30.0,90.0,0.0,8040,8.992184362173012,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10.0,45.0,645.0,1.0,7354,8.902999661861218,Economy,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → HYD → COK,14:35,22:20,7.0,45.0,465.0,1.0,7563,8.93102321585603,Economy,In-flight meal not included
IndiGo,3,2019,Delhi,Cochin,DEL → BOM → COK,10:45,15:30,4.0,45.0,285.0,1.0,7725,8.952217101765946,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,08:45,21:00,12.0,15.0,735.0,1.0,7740,8.954156966583772,Economy,No info
Air India,6,2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25,19.0,25.0,1165.0,2.0,13532,9.512812529900598,Business,No info
IndiGo,3,2019,Kolkata,Banglore,CCU → BLR,14:20,16:55,2.0,35.0,155.0,0.0,6565,8.789507786736896,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,19:50,27.0,20.0,1640.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
SpiceJet,4,2019,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.0,20.0,140.0,0.0,3841,8.253488028345904,Economy,No check-in baggage included
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10.0,30.0,630.0,1.0,11200,9.323669057283185,Economy,No info
Air India,4,2019,Kolkata,Banglore,CCU → BOM → TRV → BLR,09:25,10:30,25.0,5.0,1505.0,2.0,12009,9.393411647660683,Business,No info
Air India,5,2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11.0,15.0,675.0,1.0,8372,9.03264808356589,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40,24.0,50.0,1490.0,2.0,13591,9.517163087955348,Business,No info
Vistara,3,2019,Mumbai,Hyderabad,BOM → DEL → HYD,20:55,16:45,19.0,50.0,1190.0,1.0,12395,9.42504844446929,Business,No info
SpiceJet,3,2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2.0,15.0,135.0,0.0,7298,8.895355616996392,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → MAA → COK,07:20,12:30,5.0,10.0,310.0,1.0,12214,9.41033811378308,Business,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05,29.0,5.0,1745.0,1.0,14151,9.557540571952371,Business,No info
Air India,6,2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15,26.0,0.0,1560.0,2.0,12970,9.47039427731049,Business,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9.0,30.0,570.0,1.0,14781,9.601097851212073,Business,No info
Vistara,6,2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2.0,35.0,155.0,0.0,4878,8.492490578775866,Economy,No info
SpiceJet,5,2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2.0,15.0,135.0,0.0,3597,8.187855443695623,Economy,No info
Air Asia,6,2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15.0,55.0,955.0,1.0,6810,8.826147399143558,Economy,No info
Vistara,5,2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2.0,15.0,135.0,0.0,3687,8.212568398234145,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25,16.0,5.0,965.0,1.0,6482,8.776784383701493,Economy,No info
Jet Airways,3,2019,Mumbai,Hyderabad,BOM → DEL → HYD,17:00,16:50,23.0,50.0,1430.0,1.0,19595,9.883029710633732,Business,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4.0,50.0,290.0,1.0,6147,8.72371943690701,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45,16.0,45.0,1005.0,1.0,10953,9.301368670323747,Economy,No info
SpiceJet,4,2019,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.0,20.0,140.0,0.0,3873,8.261784679514752,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,05:05,15.0,0.0,900.0,1.0,14815,9.603395460007665,Business,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14.0,5.0,845.0,1.0,10678,9.275940829060131,Economy,No info
Jet Airways,3,2019,Delhi,Cochin,DEL → BOM → COK,15:05,04:25,13.0,20.0,800.0,1.0,14053,9.550591175100745,Business,In-flight meal not included
Jet Airways,6,2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12.0,30.0,750.0,1.0,10539,9.262837940933936,Economy,In-flight meal not included
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,21:20,7.0,15.0,435.0,1.0,16946,9.73778709675841,Business,No info
IndiGo,3,2019,Delhi,Cochin,DEL → COK,14:30,17:35,3.0,5.0,185.0,0.0,7673,8.945462952177666,Economy,No info
Air India,3,2019,Banglore,New Delhi,BLR → DEL,13:20,16:10,2.0,50.0,170.0,0.0,4441,8.398634855292102,Economy,No info
Jet Airways,4,2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2.0,55.0,175.0,0.0,4544,8.421562960400987,Economy,In-flight meal not included
IndiGo,4,2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2.0,35.0,155.0,0.0,4804,8.477204183199873,Economy,No info
Jet Airways,4,2019,Delhi,Cochin,DEL → BOM → COK,09:00,12:35,27.0,35.0,1655.0,1.0,5406,8.595264726836392,Economy,In-flight meal not included
Air India,4,2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1.0,20.0,80.0,0.0,3100,8.039157390473237,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00,19.0,55.0,1195.0,2.0,11150,9.319194776888265,Economy,In-flight meal not included
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3.0,0.0,180.0,0.0,4823,8.481151420068972,Economy,No info
